date,gz_spread,ebp,est_prob
1994-05-01,1.2113674560872134,-0.26905445423666396,0.12536701372796627
1994-06-01,1.1748465768652063,-0.31426825064838315,0.11419396601658506
1994-07-01,1.1696839016010063,-0.29128266822532023,0.11978216131736938
1994-08-01,1.1477256712956685,-0.2631003637617839,0.12689336570153745
1994-09-01,1.1327907919544653,-0.3818918268409497,0.09883673648404354
1994-10-01,1.1500297873729357,-0.3037942786062571,0.11671691023961484
1994-11-01,1.219551405021898,-0.22925050738729505,0.1358165175916301
1994-12-01,1.245588667914712,-0.17787032940110126,0.15016523541232937
1995-01-01,1.2376204091901175,-0.2225101377261316,0.13764343844727067
1995-02-01,1.2088059775581974,-0.256417377968684,0.12862192593577945
1995-03-01,1.2078650507605078,-0.26463392008711883,0.12649900183968937
1995-04-01,1.183477000313479,-0.20665402833940985,0.14200700010487835
1995-05-01,1.2813010454586733,-0.2907337175917861,0.1199179379667263
1995-06-01,1.3072308326919748,-0.10987571199603408,0.17065516776139228
1995-07-01,1.2247000578450402,-0.27608518113150016,0.12358122245629126
1995-08-01,1.2437997207484637,-0.1716827024841885,0.15195902069019376
1995-09-01,1.2399793988750591,-0.13083087098741508,0.16415784702120537
1995-10-01,1.313574129636491,-0.0942763815526122,0.17559728674209327
1995-11-01,1.358512931554788,-0.01382277865963632,0.2025039444694157
1995-12-01,1.372109117508295,-0.0252996775571761,0.19852159221813603
1996-01-01,1.3535891710896126,-0.07310090189020024,0.18244957100677772
1996-02-01,1.2660126664666465,-0.2766531157764154,0.12343774972616274
1996-03-01,1.2248624597498483,-0.3022390953773124,0.11709486273139671
1996-04-01,1.2275426310800963,-0.2539851432895084,0.12925506261922537
1996-05-01,1.173951392709142,-0.286863140974303,0.12087836052640208
1996-06-01,1.2378641745844523,-0.24099156164855673,0.13267400978605853
1996-07-01,1.250432484837979,-0.28980282892614495,0.12014843053179078
1996-08-01,1.2202890589957485,-0.358414114039163,0.1039873867961536
1996-09-01,1.204128297221062,-0.3547320958489284,0.10481250775407772
1996-10-01,1.2458245076563654,-0.2996855306647477,0.11771732887594796
1996-11-01,1.293653400846767,-0.25071794713756845,0.13010894376054838
1996-12-01,1.2157914465016706,-0.37147749298967025,0.10109796671475416
1997-01-01,1.2492595672741846,-0.3225824689630439,0.11221909334088992
1997-02-01,1.183749164449512,-0.4371106332523895,0.0874631746090228
1997-03-01,1.1872482912305606,-0.4659884729663897,0.0819187166081921
1997-04-01,1.1921553480545748,-0.41737216395603327,0.09141097831303464
1997-05-01,1.1503118443016456,-0.4164325328979559,0.09160215076777882
1997-06-01,1.1253428701756425,-0.5150314708536774,0.07311563145348587
1997-07-01,1.182791168896258,-0.49133979433254305,0.0772733672831277
1997-08-01,1.123788043465732,-0.4933334238080515,0.07691672200595454
1997-09-01,1.1348460962459217,-0.5434690209166353,0.06835364525635575
1997-10-01,1.2675429750986125,-0.418716863939941,0.09113790732492091
1997-11-01,1.291483356687293,-0.3135683595120258,0.11436133337002637
1997-12-01,1.2848991315655756,-0.3785505842059684,0.09955814144623312
1998-01-01,1.3324764948963344,-0.334024559425512,0.10954134767748808
1998-02-01,1.3005071698353148,-0.3099161220648401,0.11523753905348466
1998-03-01,1.2807110816305671,-0.3600960883180948,0.10361203650832114
1998-04-01,1.1931878821197677,-0.392053929582443,0.09666616431540118
1998-05-01,1.2049649621035616,-0.34909246098691726,0.10608549536577648
1998-06-01,1.304477392053375,-0.3101401107415285,0.11518366510765192
1998-07-01,1.351531588162124,-0.2719436478980217,0.12463099570436977
1998-08-01,1.9823382484716956,0.12898327910468188,0.25591735525322806
1998-09-01,2.0939971059121394,0.1128786679442324,0.24954777274635984
1998-10-01,2.231529067261861,0.23105227963403552,0.29817044309203933
1998-11-01,1.9704781514693368,0.20712228351212825,0.2879839695146017
1998-12-01,1.931560859653758,0.07428295363647375,0.23463202937547273
1999-01-01,1.8910240518719064,0.06492280486117075,0.23109043337245705
1999-02-01,1.7647874110936752,-0.15261213632766246,0.1575767549866144
1999-03-01,1.6627708467708866,-0.14742405425603056,0.15912835647336476
1999-04-01,1.61081396376359,-0.18737993277575837,0.1474360340258952
1999-05-01,1.6458082656553763,-0.18255662311703744,0.14881611513542045
1999-06-01,1.6858768196852143,-0.12050319787073738,0.16733971738580752
1999-07-01,1.7423784548501322,-0.07110647016919525,0.18310345645722065
1999-08-01,1.9586411946480329,-0.01170272819587991,0.2032447693205468
1999-09-01,2.0206204322703125,0.11897392996655975,0.2519485781190155
1999-10-01,2.0866789305995903,0.13439318685207913,0.25807592375419247
1999-11-01,2.037546173748062,0.09900161057639424,0.24412752583814593
